;country;year;month;season;avg_sealevel_pressure_hpa;avg_daily_precipitation_mm;female_perc;male_perc;population_density;coal;nuclear;hydro;solar;wind;renewables;avg_temp;min_temp;max_temp;population_below_14;population_above_65;population_working_age
1975;Latvia;2016;8;Summer;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;medium;high;medium;low;high;low
1976;Latvia;2016;9;Autumn;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;high;medium;high;low;low;high;low
1977;Latvia;2016;10;Autumn;low;low;54;46;very low;very low or none;very low or none;medium;very low or none;low;low;low;medium;very low;low;high;low
1978;Latvia;2016;11;Autumn;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;medium;low;medium;very low;low;high;low
1979;Latvia;2016;12;Winter;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;high;low;medium;very low;low;high;low
1980;Latvia;2017;1;Winter;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;high;very low;low;very low;low;high;low
1981;Latvia;2017;2;Winter;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;medium;very low;low;very low;low;high;low
1982;Latvia;2017;3;Spring;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;very high;low;medium;very low;low;high;low
1983;Latvia;2017;4;Spring;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;very high;low;medium;very low;low;high;low
1984;Latvia;2017;5;Spring;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;very high;medium;high;low;low;high;low
1985;Latvia;2017;6;Summer;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;medium;high;low;low;high;low
1986;Latvia;2017;7;Summer;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;medium;high;medium;low;high;low
1987;Latvia;2017;8;Summer;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;medium;high;medium;low;high;low
1988;Latvia;2017;9;Autumn;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;very high;medium;high;low;low;high;low
1989;Latvia;2017;10;Autumn;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;low;medium;very low;low;high;low
1990;Latvia;2017;11;Autumn;low;low;54;46;very low;very low or none;very low or none;high;very low or none;very low or none;very high;low;medium;very low;low;high;low
1991;Latvia;2017;12;Winter;low;low;54;46;very low;very low or none;very low or none;high;very low or none;low;very high;low;medium;very low;low;high;low
1992;Lithuania;2010;1;Winter;medium;medium;53;47;very low;very low or none;very low or none;medium;very low or none;low;low;very low;very low;very low;low;medium;medium
1993;Lithuania;2010;2;Winter;high;medium;53;47;very low;very low or none;very low or none;medium;very low or none;low;low;very low;low;very low;low;medium;medium
1994;Lithuania;2010;3;Spring;low;medium;53;47;very low;very low or none;very low or none;high;very low or none;low;low;low;very low;low;low;medium;medium
1995;Lithuania;2010;4;Spring;low;high;53;47;very low;very low or none;very low or none;high;very low or none;medium;medium;low;medium;low;low;medium;medium
1996;Lithuania;2010;5;Spring;medium;high;53;47;very low;very low or none;very low or none;high;very low or none;medium;medium;medium;medium;medium;low;medium;medium
1997;Lithuania;2010;6;Summer;low;high;53;47;very low;very low or none;very low or none;high;very low or none;medium;medium;medium;high;medium;low;medium;medium
1998;Lithuania;2010;7;Summer;low;high;53;47;very low;very low or none;very low or none;medium;very low or none;medium;low;high;high;medium;low;medium;medium
1999;Lithuania;2010;8;Summer;medium;high;53;47;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;high;high;low;medium;medium
2000;Lithuania;2010;9;Autumn;medium;high;53;47;very low;very low or none;very low or none;high;very low or none;medium;medium;medium;medium;low;low;medium;medium
2001;Lithuania;2010;10;Autumn;medium;high;53;47;very low;very low or none;very low or none;high;very low or none;medium;low;low;low;very low;low;medium;medium
2002;Lithuania;2010;11;Autumn;high;medium;53;47;very low;very low or none;very low or none;high;very low or none;medium;low;low;very low;very low;low;medium;medium
2003;Lithuania;2010;12;Winter;medium;medium;53;47;very low;very low or none;very low or none;medium;very low or none;low;low;very low;very low;very low;low;medium;medium
2004;Lithuania;2011;1;Winter;medium;low;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;very low;very low;very low;low;medium;medium
2005;Lithuania;2011;2;Winter;high;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;very low;very low;very low;low;medium;medium
2006;Lithuania;2011;3;Spring;low;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;very low;low;very low;low;medium;medium
2007;Lithuania;2011;4;Spring;low;medium;54;46;very low;very low or none;very low or none;high;very low or none;medium;medium;low;medium;medium;low;medium;medium
2008;Lithuania;2011;5;Spring;medium;high;54;46;very low;very low or none;very low or none;high;very low or none;medium;high;medium;medium;medium;low;medium;medium
2009;Lithuania;2011;6;Summer;low;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;high;medium;low;medium;medium
2010;Lithuania;2011;7;Summer;low;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;high;medium;low;medium;medium
2011;Lithuania;2011;8;Summer;medium;high;54;46;very low;very low or none;very low or none;high;very low or none;medium;medium;medium;high;medium;low;medium;medium
2012;Lithuania;2011;9;Autumn;medium;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;medium;medium;low;medium;medium
2013;Lithuania;2011;10;Autumn;medium;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;low;medium;low;low;medium;medium
2014;Lithuania;2011;11;Autumn;high;low;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;low;low;very low;low;medium;medium
2015;Lithuania;2011;12;Winter;medium;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;low;low;very low;low;medium;medium
2016;Lithuania;2012;1;Winter;medium;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;very low;very low;very low;low;medium;medium
2017;Lithuania;2012;2;Winter;high;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;very low;very low;very low;low;medium;medium
2018;Lithuania;2012;3;Spring;low;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;low;low;low;low;medium;medium
2019;Lithuania;2012;4;Spring;low;high;54;46;very low;very low or none;very low or none;high;very low or none;medium;medium;low;low;medium;low;medium;medium
2020;Lithuania;2012;5;Spring;medium;high;54;46;very low;very low or none;very low or none;high;very low or none;medium;medium;medium;medium;medium;low;medium;medium
2021;Lithuania;2012;6;Summer;low;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;medium;medium;medium;low;medium;medium
2022;Lithuania;2012;7;Summer;low;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;high;high;low;medium;medium
2023;Lithuania;2012;8;Summer;medium;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;medium;medium;medium;low;medium;medium
2024;Lithuania;2012;9;Autumn;medium;high;54;46;very low;very low or none;very low or none;low;very low or none;medium;low;medium;medium;medium;low;medium;medium
2025;Lithuania;2012;10;Autumn;medium;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;low;low;medium;low;low;medium;medium
2026;Lithuania;2012;11;Autumn;high;high;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;low;medium;very low;low;medium;medium
2027;Lithuania;2012;12;Winter;medium;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;very low;very low;very low;low;medium;medium
2028;Lithuania;2013;1;Winter;medium;low;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;very low;very low;very low;low;medium;medium
2029;Lithuania;2013;2;Winter;high;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;medium;very low;low;very low;low;medium;medium
2030;Lithuania;2013;3;Spring;low;low;54;46;very low;very low or none;very low or none;medium;low;medium;medium;very low;very low;very low;low;medium;medium
2031;Lithuania;2013;4;Spring;low;high;54;46;very low;very low or none;very low or none;high;low;medium;high;low;low;low;low;medium;medium
2032;Lithuania;2013;5;Spring;medium;high;54;46;very low;very low or none;very low or none;high;medium;medium;very high;medium;medium;medium;low;medium;medium
2033;Lithuania;2013;6;Summer;low;high;54;46;very low;very low or none;very low or none;high;medium;medium;high;medium;high;medium;low;medium;medium
2034;Lithuania;2013;7;Summer;low;high;54;46;very low;very low or none;very low or none;medium;low;medium;medium;medium;high;medium;low;medium;medium
2035;Lithuania;2013;8;Summer;medium;medium;54;46;very low;very low or none;very low or none;low;low;medium;low;medium;high;medium;low;medium;medium
2036;Lithuania;2013;9;Autumn;medium;medium;54;46;very low;very low or none;very low or none;medium;low;medium;low;medium;medium;low;low;medium;medium
2037;Lithuania;2013;10;Autumn;medium;low;54;46;very low;very low or none;very low or none;medium;low;medium;medium;low;medium;low;low;medium;medium
2038;Lithuania;2013;11;Autumn;high;medium;54;46;very low;very low or none;very low or none;high;very low or none;medium;high;low;low;very low;low;medium;medium
2039;Lithuania;2013;12;Winter;medium;medium;54;46;very low;very low or none;very low or none;medium;very low or none;medium;high;low;low;very low;low;medium;medium
2040;Lithuania;2014;1;Winter;medium;medium;53;47;very low;very low or none;very low or none;medium;low;medium;high;very low;very low;very low;low;medium;medium
2041;Lithuania;2014;2;Winter;high;medium;53;47;very low;very low or none;very low or none;medium;low;medium;high;very low;low;very low;low;medium;medium
2042;Lithuania;2014;3;Spring;low;medium;53;47;very low;very low or none;very low or none;high;low;medium;high;low;low;low;low;medium;medium
2043;Lithuania;2014;4;Spring;low;medium;53;47;very low;very low or none;very low or none;high;high;medium;high;low;low;medium;low;medium;medium
2044;Lithuania;2014;5;Spring;medium;high;53;47;very low;very low or none;very low or none;high;high;medium;very high;medium;medium;medium;low;medium;medium
2045;Lithuania;2014;6;Summer;low;medium;53;47;very low;very low or none;very low or none;high;medium;medium;high;medium;medium;medium;low;medium;medium
2046;Lithuania;2014;7;Summer;low;high;53;47;very low;very low or none;very low or none;medium;medium;medium;medium;high;high;medium;low;medium;medium
2047;Lithuania;2014;8;Summer;medium;high;53;47;very low;very low or none;very low or none;medium;medium;medium;medium;medium;high;high;low;medium;medium
2048;Lithuania;2014;9;Autumn;medium;high;53;47;very low;very low or none;very low or none;medium;low;medium;medium;medium;medium;medium;low;medium;medium
2049;Lithuania;2014;10;Autumn;medium;high;53;47;very low;very low or none;very low or none;high;low;medium;high;low;low;low;low;medium;medium
2050;Lithuania;2014;11;Autumn;high;medium;53;47;very low;very low or none;very low or none;high;low;medium;high;low;low;very low;low;medium;medium
2051;Lithuania;2014;12;Winter;medium;medium;53;47;very low;very low or none;very low or none;high;very low or none;medium;high;very low;low;very low;low;medium;medium
2052;Lithuania;2015;1;Winter;medium;medium;53;47;very low;very low or none;very low or none;high;very low or none;medium;high;very low;very low;very low;low;medium;medium
2053;Lithuania;2015;2;Winter;high;low;53;47;very low;very low or none;very low or none;high;low;medium;high;very low;low;very low;low;medium;medium
